NTCIR12-MathWiki-1 114949|0,0,0|0,0,0 89_(number):1 126 51.064964 APPROACH0
NTCIR12-MathWiki-1 295335|0,0,0|0,0,0 Lemniscatic_elliptic_function:5 127 51.064964 APPROACH0
NTCIR12-MathWiki-1 431853|0,0,0|0,0,0 Regular_paperfolding_sequence:8 128 51.042408 APPROACH0
NTCIR12-MathWiki-1 21929|0,0,0|0,0,0 Fibonacci_number:10 129 51.034428 APPROACH0
NTCIR12-MathWiki-1 369650|0,0,0|0,0,0 Misiurewicz_point:45 130 51.034428 APPROACH0
NTCIR12-MathWiki-1 562593|0,0,0|0,0,0 Mathematical_constants_and_functions:355 131 51.033188 APPROACH0
NTCIR12-MathWiki-1 130389|0,0,0|0,0,0 Gibbs_phenomenon:34 132 51.022163 APPROACH0
NTCIR12-MathWiki-1 301559|0,0,0|0,0,0 Perfect_power:4 133 51.022163 APPROACH0
NTCIR12-MathWiki-1 130388|0,0,0|0,0,0 Gibbs_phenomenon:33 134 51.022163 APPROACH0
NTCIR12-MathWiki-1 328051|0,0,0|0,0,0 Heath-Brown–Moroz_constant:0 135 51.022163 APPROACH0
NTCIR12-MathWiki-1 127050|0,0,0|0,0,0 Euler_product:49 136 51.022163 APPROACH0
NTCIR12-MathWiki-1 127049|0,0,0|0,0,0 Euler_product:48 137 51.022163 APPROACH0
NTCIR12-MathWiki-1 258087|0,0,0|0,0,0 Lebesgue_constant_(interpolation):15 138 51.005753 APPROACH0
NTCIR12-MathWiki-1 88106|0,0,0|0,0,0 Limit_of_a_sequence:18 139 51.005753 APPROACH0
NTCIR12-MathWiki-1 130368|0,0,0|0,0,0 Gibbs_phenomenon:13 140 51.003853 APPROACH0
NTCIR12-MathWiki-1 130366|0,0,0|0,0,0 Gibbs_phenomenon:11 141 51.003853 APPROACH0
NTCIR12-MathWiki-1 127067|0,0,0|0,0,0 Euler_product:66 142 50.987186 APPROACH0
NTCIR12-MathWiki-1 116880|0,0,0|0,0,0 Basel_problem:63 143 50.987186 APPROACH0
NTCIR12-MathWiki-1 139841|0,0,0|0,0,0 Low-discrepancy_sequence:26 144 50.980473 APPROACH0
NTCIR12-MathWiki-1 162070|0,0,0|0,0,0 Bayes_factor:5 145 50.980473 APPROACH0
NTCIR12-MathWiki-1 240683|0,0,0|0,0,0 Artin's_conjecture_on_primitive_roots:0 146 50.974228 APPROACH0
NTCIR12-MathWiki-1 130382|0,0,0|0,0,0 Gibbs_phenomenon:27 147 50.971928 APPROACH0
NTCIR12-MathWiki-1 130383|0,0,0|0,0,0 Gibbs_phenomenon:28 148 50.971928 APPROACH0
NTCIR12-MathWiki-1 86701|0,0,0|0,0,0 Lambert_W_function:44 149 50.971928 APPROACH0
NTCIR12-MathWiki-1 127068|0,0,0|0,0,0 Euler_product:67 150 50.957958 APPROACH0
NTCIR12-MathWiki-1 82756|0,0,0|0,0,0 Hypergeometric_distribution:32 151 50.957890 APPROACH0
NTCIR12-MathWiki-1 82757|0,0,0|0,0,0 Hypergeometric_distribution:33 152 50.957890 APPROACH0
NTCIR12-MathWiki-1 378823|0,0,0|0,0,0 Square_root_of_5:24 153 50.944923 APPROACH0
NTCIR12-MathWiki-1 114752|0,0,0|0,0,0 2-satisfiability:33 154 50.937748 APPROACH0
NTCIR12-MathWiki-1 470833|0,0,0|0,0,0 Simple_random_sample:1 155 50.937748 APPROACH0
NTCIR12-MathWiki-1 14434|0,0,0|0,0,0 Decimal:0 156 50.932892 APPROACH0
NTCIR12-MathWiki-1 75465|0,0,0|0,0,0 Field_electron_emission:33 157 50.919464 APPROACH0
NTCIR12-MathWiki-1 147235|0,0,0|0,0,0 Proof_that_22::7_exceeds_π:18 158 50.901409 APPROACH0
NTCIR12-MathWiki-1 462212|0,0,0|0,0,0 MRB_constant:2 159 50.896786 APPROACH0
NTCIR12-MathWiki-1 130404|0,0,0|0,0,0 Gibbs_phenomenon:49 160 50.892189 APPROACH0
NTCIR12-MathWiki-1 258084|0,0,0|0,0,0 Lebesgue_constant_(interpolation):12 161 50.887596 APPROACH0
NTCIR12-MathWiki-1 100440|0,0,0|0,0,0 Proof_of_Bertrand's_postulate:117 162 50.848621 APPROACH0
NTCIR12-MathWiki-1 88719|0,0,0|0,0,0 Lists_of_integrals:125 163 50.846504 APPROACH0
NTCIR12-MathWiki-1 162071|0,0,0|0,0,0 Bayes_factor:6 164 50.837433 APPROACH0
NTCIR12-MathWiki-1 234153|0,0,0|0,0,0 Stieltjes_constants:36 165 50.753834 APPROACH0
NTCIR12-MathWiki-1 114711|0,0,0|0,0,0 142857_(number):11 166 50.753834 APPROACH0
NTCIR12-MathWiki-1 413983|0,0,0|0,0,0 Fast_inverse_square_root:40 167 40.275471 APPROACH0
NTCIR12-MathWiki-1 195101|0,0,0|0,0,0 SRGB:31 168 40.275471 APPROACH0
NTCIR12-MathWiki-1 526926|0,0,0|0,0,0 Matrix_splitting:23 169 40.275471 APPROACH0
NTCIR12-MathWiki-1 376027|0,0,0|0,0,0 Robbins_constant:1 170 40.275471 APPROACH0
NTCIR12-MathWiki-1 21432|0,0,0|0,0,0 Factorial:70 171 40.275471 APPROACH0
NTCIR12-MathWiki-1 258803|0,0,0|0,0,0 List_of_things_named_after_Leonhard_Euler:9 172 40.275471 APPROACH0
NTCIR12-MathWiki-1 301289|0,0,0|0,0,0 Particular_values_of_the_Gamma_function:24 173 40.275471 APPROACH0
NTCIR12-MathWiki-1 413972|0,0,0|0,0,0 Fast_inverse_square_root:29 174 40.275471 APPROACH0
NTCIR12-MathWiki-1 195112|0,0,0|0,0,0 SRGB:42 175 40.275471 APPROACH0
NTCIR12-MathWiki-1 195103|0,0,0|0,0,0 SRGB:33 176 40.275471 APPROACH0
NTCIR12-MathWiki-1 21428|0,0,0|0,0,0 Factorial:66 177 40.275471 APPROACH0
NTCIR12-MathWiki-1 21430|0,0,0|0,0,0 Factorial:68 178 40.275471 APPROACH0
NTCIR12-MathWiki-1 44139|0,0,0|0,0,0 Platonic_solid:21 179 40.275471 APPROACH0
NTCIR12-MathWiki-1 526929|0,0,0|0,0,0 Matrix_splitting:26 180 40.275471 APPROACH0
NTCIR12-MathWiki-1 195116|0,0,0|0,0,0 SRGB:46 181 40.275471 APPROACH0
NTCIR12-MathWiki-1 301274|0,0,0|0,0,0 Particular_values_of_the_Gamma_function:9 182 40.275471 APPROACH0
NTCIR12-MathWiki-1 209828|0,0,0|0,0,0 Effective_population_size:13 183 40.275471 APPROACH0
NTCIR12-MathWiki-1 307484|0,0,0|0,0,0 Semidefinite_programming:68 184 39.924038 APPROACH0
NTCIR12-MathWiki-1 508143|0,0,0|0,0,0 Stoner–Wohlfarth_model:36 185 39.924038 APPROACH0
NTCIR12-MathWiki-1 271199|0,0,0|0,0,0 Standard_normal_table:10 186 39.924038 APPROACH0
NTCIR12-MathWiki-1 527009|0,0,0|0,0,0 Matrix_splitting:106 187 39.924038 APPROACH0
NTCIR12-MathWiki-1 508146|0,0,0|0,0,0 Stoner–Wohlfarth_model:39 188 39.924038 APPROACH0
NTCIR12-MathWiki-1 61036|0,0,0|0,0,0 Ambisonics:20 189 39.924038 APPROACH0
NTCIR12-MathWiki-1 140334|0,0,0|0,0,0 Magnetocrystalline_anisotropy:62 190 39.924038 APPROACH0
NTCIR12-MathWiki-1 527005|0,0,0|0,0,0 Matrix_splitting:102 191 39.924038 APPROACH0
NTCIR12-MathWiki-1 526925|0,0,0|0,0,0 Matrix_splitting:22 192 39.924038 APPROACH0
NTCIR12-MathWiki-1 263512|0,0,0|0,0,0 Parameterized_post-Newtonian_formalism:151 193 39.924038 APPROACH0
NTCIR12-MathWiki-1 191203|0,0,0|0,0,0 Return_period:18 194 39.924038 APPROACH0
NTCIR12-MathWiki-1 555376|0,0,0|0,0,0 Huggins_equation:6 195 39.924038 APPROACH0
NTCIR12-MathWiki-1 138803|0,0,0|0,0,0 Linear_least_squares_(mathematics):22 196 39.924038 APPROACH0
NTCIR12-MathWiki-1 150821|0,0,0|0,0,0 Sallen–Key_topology:85 197 39.924038 APPROACH0
NTCIR12-MathWiki-1 526963|0,0,0|0,0,0 Matrix_splitting:60 198 39.924038 APPROACH0
NTCIR12-MathWiki-1 507262|0,0,0|0,0,0 Somatotype_and_constitutional_psychology:9 199 39.924038 APPROACH0
NTCIR12-MathWiki-1 526924|0,0,0|0,0,0 Matrix_splitting:21 200 39.924038 APPROACH0
NTCIR12-MathWiki-1 349812|0,0,0|0,0,0 Adaptive_stepsize:27 201 39.924038 APPROACH0
NTCIR12-MathWiki-1 140327|0,0,0|0,0,0 Magnetocrystalline_anisotropy:55 202 39.924038 APPROACH0
NTCIR12-MathWiki-1 138804|0,0,0|0,0,0 Linear_least_squares_(mathematics):23 203 39.924038 APPROACH0
NTCIR12-MathWiki-1 73236|0,0,0|0,0,0 Engine_displacement:1 204 39.924038 APPROACH0
NTCIR12-MathWiki-1 384714|0,0,0|0,0,0 Bicentric_polygon:40 205 39.924038 APPROACH0
NTCIR12-MathWiki-1 409075|0,0,0|0,0,0 Conditioning_(probability):30 206 39.924038 APPROACH0
NTCIR12-MathWiki-1 140333|0,0,0|0,0,0 Magnetocrystalline_anisotropy:61 207 39.924038 APPROACH0
NTCIR12-MathWiki-1 230421|0,0,0|0,0,0 Scale-invariant_feature_transform:26 208 39.924038 APPROACH0
NTCIR12-MathWiki-1 426716|0,0,0|0,0,0 Octal_game:2 209 39.924038 APPROACH0
NTCIR12-MathWiki-1 230424|0,0,0|0,0,0 Scale-invariant_feature_transform:29 210 39.924038 APPROACH0
NTCIR12-MathWiki-1 555696|0,0,0|0,0,0 Imprecise_Dirichlet_process:100 211 39.924038 APPROACH0
NTCIR12-MathWiki-1 307483|0,0,0|0,0,0 Semidefinite_programming:67 212 39.924038 APPROACH0
NTCIR12-MathWiki-1 384711|0,0,0|0,0,0 Bicentric_polygon:37 213 39.924038 APPROACH0
NTCIR12-MathWiki-1 384710|0,0,0|0,0,0 Bicentric_polygon:36 214 39.924038 APPROACH0
NTCIR12-MathWiki-1 327397|0,0,0|0,0,0 Gross_tonnage:7 215 39.924038 APPROACH0
NTCIR12-MathWiki-1 555377|0,0,0|0,0,0 Huggins_equation:7 216 39.924038 APPROACH0
NTCIR12-MathWiki-1 384718|0,0,0|0,0,0 Bicentric_polygon:44 217 39.924038 APPROACH0
NTCIR12-MathWiki-1 140340|0,0,0|0,0,0 Magnetocrystalline_anisotropy:68 218 39.924038 APPROACH0
NTCIR12-MathWiki-1 270875|0,0,0|0,0,0 Spontaneous_magnetization:4 219 39.924038 APPROACH0
NTCIR12-MathWiki-1 384719|0,0,0|0,0,0 Bicentric_polygon:45 220 39.924038 APPROACH0
NTCIR12-MathWiki-1 270876|0,0,0|0,0,0 Spontaneous_magnetization:5 221 39.924038 APPROACH0
NTCIR12-MathWiki-1 67395|0,0,0|0,0,0 Confidence_interval:12 222 39.924038 APPROACH0
NTCIR12-MathWiki-1 392636|0,0,0|0,0,0 Template:HAZMAT_Class_6_Packing_Group_Hazard_Zone_Not_Inhaling_Vapors:10 223 39.924038 APPROACH0
NTCIR12-MathWiki-1 140328|0,0,0|0,0,0 Magnetocrystalline_anisotropy:56 224 39.924038 APPROACH0
NTCIR12-MathWiki-1 527006|0,0,0|0,0,0 Matrix_splitting:103 225 39.924038 APPROACH0
NTCIR12-MathWiki-1 24916|0,0,0|0,0,0 Fuzzy_control_system:2 226 39.924038 APPROACH0
NTCIR12-MathWiki-1 140329|0,0,0|0,0,0 Magnetocrystalline_anisotropy:57 227 39.924038 APPROACH0
NTCIR12-MathWiki-1 270089|0,0,0|0,0,0 Simple_linear_regression:72 228 39.924038 APPROACH0
NTCIR12-MathWiki-1 526923|0,0,0|0,0,0 Matrix_splitting:20 229 39.924038 APPROACH0
NTCIR12-MathWiki-1 307242|0,0,0|0,0,0 SEER-SEM:18 230 39.924038 APPROACH0
NTCIR12-MathWiki-1 334830|0,0,0|0,0,0 Monin–Obukhov_length:4 231 39.924038 APPROACH0
NTCIR12-MathWiki-1 526969|0,0,0|0,0,0 Matrix_splitting:66 232 39.924038 APPROACH0
NTCIR12-MathWiki-1 263519|0,0,0|0,0,0 Parameterized_post-Newtonian_formalism:158 233 39.924038 APPROACH0
NTCIR12-MathWiki-1 508150|0,0,0|0,0,0 Stoner–Wohlfarth_model:43 234 39.924038 APPROACH0
NTCIR12-MathWiki-1 140341|0,0,0|0,0,0 Magnetocrystalline_anisotropy:69 235 39.924038 APPROACH0
NTCIR12-MathWiki-1 263499|0,0,0|0,0,0 Parameterized_post-Newtonian_formalism:138 236 39.924038 APPROACH0
NTCIR12-MathWiki-1 5623|0,0,0|0,0,0 Bell's_theorem:0 237 39.924038 APPROACH0
NTCIR12-MathWiki-1 508148|0,0,0|0,0,0 Stoner–Wohlfarth_model:41 238 39.924038 APPROACH0
NTCIR12-MathWiki-1 471865|0,0,0|0,0,0 Spherium:28 239 39.924038 APPROACH0
NTCIR12-MathWiki-1 384723|0,0,0|0,0,0 Bicentric_polygon:49 240 39.924038 APPROACH0
NTCIR12-MathWiki-1 156052|0,0,0|0,0,0 Tetration:82 241 39.924038 APPROACH0
NTCIR12-MathWiki-1 391155|0,0,0|0,0,0 Repeating_decimal:1 242 39.924038 APPROACH0
NTCIR12-MathWiki-1 384715|0,0,0|0,0,0 Bicentric_polygon:41 243 39.924038 APPROACH0
NTCIR12-MathWiki-1 544620|0,0,0|0,0,0 Centripetal_Catmull–Rom_spline:18 244 39.924038 APPROACH0
NTCIR12-MathWiki-1 5625|0,0,0|0,0,0 Bell's_theorem:2 245 39.924038 APPROACH0
NTCIR12-MathWiki-1 350097|0,0,0|0,0,0 Alternating_decision_tree:5 246 39.924038 APPROACH0
NTCIR12-MathWiki-1 392631|0,0,0|0,0,0 Template:HAZMAT_Class_6_Packing_Group_Hazard_Zone_Not_Inhaling_Vapors:5 247 39.924038 APPROACH0
