NTCIR12-MathWiki-21 488572|0,0,0|0,0,0 Fourier_amplitude_sensitivity_testing:18 18 51.272842 APPROACH0
NTCIR12-MathWiki-21 285378|0,0,0|0,0,0 Disjunctive_sequence:0 19 51.235554 APPROACH0
NTCIR12-MathWiki-21 373313|0,0,0|0,0,0 Prime_zeta_function:12 20 51.235554 APPROACH0
NTCIR12-MathWiki-21 373312|0,0,0|0,0,0 Prime_zeta_function:11 21 51.235554 APPROACH0
NTCIR12-MathWiki-21 373315|0,0,0|0,0,0 Prime_zeta_function:14 22 51.235554 APPROACH0
NTCIR12-MathWiki-21 373314|0,0,0|0,0,0 Prime_zeta_function:13 23 51.235554 APPROACH0
NTCIR12-MathWiki-21 373316|0,0,0|0,0,0 Prime_zeta_function:15 24 51.235554 APPROACH0
NTCIR12-MathWiki-21 431552|0,0,0|0,0,0 Rational_motion:12 25 51.205326 APPROACH0
NTCIR12-MathWiki-21 382126|0,0,0|0,0,0 Trigonometric_moment_problem:7 26 51.151955 APPROACH0
NTCIR12-MathWiki-21 380017|0,0,0|0,0,0 Succinct_data_structure:10 27 51.150784 APPROACH0
NTCIR12-MathWiki-21 259919|0,0,0|0,0,0 Mathematics_of_Sudoku:15 28 51.119007 APPROACH0
NTCIR12-MathWiki-21 412349|0,0,0|0,0,0 Dynamic_mode_decomposition:13 29 51.105564 APPROACH0
NTCIR12-MathWiki-21 412340|0,0,0|0,0,0 Dynamic_mode_decomposition:4 30 51.105564 APPROACH0
NTCIR12-MathWiki-21 251096|0,0,0|0,0,0 Frame_fields_in_general_relativity:22 31 51.105564 APPROACH0
NTCIR12-MathWiki-21 39921|0,0,0|0,0,0 Nim:3 32 51.090286 APPROACH0
NTCIR12-MathWiki-21 188065|0,0,0|0,0,0 Plücker_coordinates:40 33 51.064964 APPROACH0
NTCIR12-MathWiki-21 503684|0,0,0|0,0,0 Quantum_Fourier_transform:28 34 51.064964 APPROACH0
NTCIR12-MathWiki-21 188064|0,0,0|0,0,0 Plücker_coordinates:39 35 51.064964 APPROACH0
NTCIR12-MathWiki-21 356431|0,0,0|0,0,0 Diffraction_formalism:75 36 51.034428 APPROACH0
NTCIR12-MathWiki-21 36667|0,0,0|0,0,0 Mathematical_constant:51 37 51.034428 APPROACH0
NTCIR12-MathWiki-21 114944|0,0,0|0,0,0 81_(number):0 38 51.005753 APPROACH0
NTCIR12-MathWiki-21 412339|0,0,0|0,0,0 Dynamic_mode_decomposition:3 39 51.005753 APPROACH0
NTCIR12-MathWiki-21 380021|0,0,0|0,0,0 Succinct_data_structure:14 40 50.957958 APPROACH0
NTCIR12-MathWiki-21 185879|0,0,0|0,0,0 Newmark-beta_method:1 41 50.937748 APPROACH0
NTCIR12-MathWiki-21 285379|0,0,0|0,0,0 Disjunctive_sequence:1 42 50.932892 APPROACH0
NTCIR12-MathWiki-21 147235|0,0,0|0,0,0 Proof_that_22::7_exceeds_π:18 43 50.901409 APPROACH0
NTCIR12-MathWiki-21 373406|0,0,0|0,0,0 Probabilistic_automaton:49 44 50.892189 APPROACH0
NTCIR12-MathWiki-21 185882|0,0,0|0,0,0 Newmark-beta_method:4 45 50.887596 APPROACH0
NTCIR12-MathWiki-21 90407|0,0,0|0,0,0 Loop_quantum_gravity:315 46 50.887596 APPROACH0
NTCIR12-MathWiki-21 298031|0,0,0|0,0,0 Midy's_theorem:0 47 50.887596 APPROACH0
NTCIR12-MathWiki-21 165882|0,0,0|0,0,0 Circulant_matrix:15 48 50.883495 APPROACH0
NTCIR12-MathWiki-21 526825|0,0,0|0,0,0 Manin_matrix:21 49 50.873585 APPROACH0
NTCIR12-MathWiki-21 380022|0,0,0|0,0,0 Succinct_data_structure:15 50 50.873585 APPROACH0
NTCIR12-MathWiki-21 36668|0,0,0|0,0,0 Mathematical_constant:52 51 50.873585 APPROACH0
NTCIR12-MathWiki-21 442894|0,0,0|0,0,0 Brownian_model_of_financial_markets:78 52 50.867527 APPROACH0
NTCIR12-MathWiki-21 314035|0,0,0|0,0,0 W_state:6 53 50.860634 APPROACH0
NTCIR12-MathWiki-21 219562|0,0,0|0,0,0 LSZ_reduction_formula:22 54 50.853165 APPROACH0
NTCIR12-MathWiki-21 526826|0,0,0|0,0,0 Manin_matrix:22 55 50.837433 APPROACH0
NTCIR12-MathWiki-21 526824|0,0,0|0,0,0 Manin_matrix:20 56 50.837433 APPROACH0
NTCIR12-MathWiki-21 219599|0,0,0|0,0,0 LSZ_reduction_formula:59 57 50.828285 APPROACH0
NTCIR12-MathWiki-21 396743|0,0,0|0,0,0 Dmrg_of_Heisenberg_model:43 58 50.817192 APPROACH0
NTCIR12-MathWiki-21 396742|0,0,0|0,0,0 Dmrg_of_Heisenberg_model:42 59 50.817192 APPROACH0
NTCIR12-MathWiki-21 348323|0,0,0|0,0,0 Wick's_theorem:53 60 50.776016 APPROACH0
NTCIR12-MathWiki-21 21655|0,0,0|0,0,0 Feynman_diagram:38 61 50.762375 APPROACH0
NTCIR12-MathWiki-21 499483|0,0,0|0,0,0 Neutrino_theory_of_light:110 62 50.762375 APPROACH0
NTCIR12-MathWiki-21 431992|0,0,0|0,0,0 Relation_between_Schrödinger's_equation_and_the_path_integral_formulation_of_quantum_mechanics:21 63 50.762375 APPROACH0
NTCIR12-MathWiki-21 186420|0,0,0|0,0,0 Normal_order:102 64 50.749981 APPROACH0
NTCIR12-MathWiki-21 526823|0,0,0|0,0,0 Manin_matrix:19 65 50.697395 APPROACH0
NTCIR12-MathWiki-21 131789|0,0,0|0,0,0 Heegner_number:48 66 50.689873 APPROACH0
NTCIR12-MathWiki-21 131786|0,0,0|0,0,0 Heegner_number:45 67 50.643074 APPROACH0
NTCIR12-MathWiki-21 131793|0,0,0|0,0,0 Heegner_number:52 68 50.643074 APPROACH0
NTCIR12-MathWiki-21 150711|0,0,0|0,0,0 S-matrix:167 69 50.640736 APPROACH0
NTCIR12-MathWiki-21 13120|0,0,0|0,0,0 Convergence_of_random_variables:17 70 39.924038 APPROACH0
NTCIR12-MathWiki-21 398633|0,0,0|0,0,0 Korn's_inequality:5 71 39.924038 APPROACH0
NTCIR12-MathWiki-21 508107|0,0,0|0,0,0 Stomatal_conductance:32 72 39.924038 APPROACH0
NTCIR12-MathWiki-21 280639|0,0,0|0,0,0 Brillouin_and_Langevin_functions:40 73 39.924038 APPROACH0
NTCIR12-MathWiki-21 553142|0,0,0|0,0,0 Function_of_several_real_variables:124 74 39.924038 APPROACH0
NTCIR12-MathWiki-21 559098|0,0,0|0,0,0 Lie_algebra_extension:118 75 39.924038 APPROACH0
NTCIR12-MathWiki-21 59591|0,0,0|0,0,0 4_(number):12 76 39.924038 APPROACH0
NTCIR12-MathWiki-21 114700|0,0,0|0,0,0 142857_(number):0 77 39.924038 APPROACH0
NTCIR12-MathWiki-21 59601|0,0,0|0,0,0 6_(number):5 78 39.924038 APPROACH0
NTCIR12-MathWiki-21 31047|0,0,0|0,0,0 Inverse_function:145 79 39.924038 APPROACH0
NTCIR12-MathWiki-21 59608|0,0,0|0,0,0 6_(number):12 80 39.924038 APPROACH0
NTCIR12-MathWiki-21 59553|0,0,0|0,0,0 3_(number):3 81 39.924038 APPROACH0
NTCIR12-MathWiki-21 461693|0,0,0|0,0,0 Mobile_Membranes:196 82 39.924038 APPROACH0
NTCIR12-MathWiki-21 153697|0,0,0|0,0,0 Spectral_radius:17 83 39.924038 APPROACH0
NTCIR12-MathWiki-21 545410|0,0,0|0,0,0 Closed_subgroup_theorem:139 84 39.924038 APPROACH0
NTCIR12-MathWiki-21 571360|0,0,0|0,0,0 Revised_simplex_method:16 85 39.924038 APPROACH0
NTCIR12-MathWiki-21 59444|0,0,0|0,0,0 11_(number):16 86 39.924038 APPROACH0
NTCIR12-MathWiki-21 59588|0,0,0|0,0,0 4_(number):9 87 39.924038 APPROACH0
NTCIR12-MathWiki-21 314882|0,0,0|0,0,0 5_(number):9 88 39.924038 APPROACH0
NTCIR12-MathWiki-21 124723|0,0,0|0,0,0 Dot_(diacritic):1 89 39.924038 APPROACH0
NTCIR12-MathWiki-21 77203|0,0,0|0,0,0 Fresnel_integral:30 90 39.924038 APPROACH0
NTCIR12-MathWiki-21 314883|0,0,0|0,0,0 5_(number):10 91 39.924038 APPROACH0
NTCIR12-MathWiki-21 560283|0,0,0|0,0,0 Linear_function_(calculus):69 92 39.924038 APPROACH0
NTCIR12-MathWiki-21 41572|0,0,0|0,0,0 P-adic_number:19 93 39.924038 APPROACH0
NTCIR12-MathWiki-21 59422|0,0,0|0,0,0 10_(number):8 94 39.924038 APPROACH0
NTCIR12-MathWiki-21 423802|0,0,0|0,0,0 Mathematical_principles_of_reinforcement:28 95 39.924038 APPROACH0
NTCIR12-MathWiki-21 88692|0,0,0|0,0,0 Lists_of_integrals:98 96 39.924038 APPROACH0
NTCIR12-MathWiki-21 153688|0,0,0|0,0,0 Spectral_radius:8 97 39.924038 APPROACH0
NTCIR12-MathWiki-21 164998|0,0,0|0,0,0 Cauchy_product:27 98 39.924038 APPROACH0
NTCIR12-MathWiki-21 314878|0,0,0|0,0,0 5_(number):5 99 39.924038 APPROACH0
NTCIR12-MathWiki-21 165633|0,0,0|0,0,0 Chebyshev's_sum_inequality:8 100 39.924038 APPROACH0
NTCIR12-MathWiki-21 3328|0,0,0|0,0,0 Arithmetic–geometric_mean:25 101 39.924038 APPROACH0
NTCIR12-MathWiki-21 57924|0,0,0|0,0,0 Vector_space:50 102 39.924038 APPROACH0
NTCIR12-MathWiki-21 278578|0,0,0|0,0,0 Atan2:88 103 39.924038 APPROACH0
NTCIR12-MathWiki-21 11545|0,0,0|0,0,0 Complex_number:107 104 39.924038 APPROACH0
NTCIR12-MathWiki-21 59554|0,0,0|0,0,0 3_(number):4 105 39.924038 APPROACH0
NTCIR12-MathWiki-21 343068|0,0,0|0,0,0 Sextic_equation:1 106 39.924038 APPROACH0
NTCIR12-MathWiki-21 27834|0,0,0|0,0,0 Heapsort:3 107 39.924038 APPROACH0
NTCIR12-MathWiki-21 228385|0,0,0|0,0,0 Representation_theory_of_SU(2):0 108 39.924038 APPROACH0
NTCIR12-MathWiki-21 314884|0,0,0|0,0,0 5_(number):11 109 39.924038 APPROACH0
NTCIR12-MathWiki-21 59555|0,0,0|0,0,0 3_(number):5 110 39.924038 APPROACH0
NTCIR12-MathWiki-21 20338|0,0,0|0,0,0 Euclidean_space:14 111 39.924038 APPROACH0
NTCIR12-MathWiki-21 521186|0,0,0|0,0,0 Fractional_Poisson_process:58 112 39.924038 APPROACH0
NTCIR12-MathWiki-21 59562|0,0,0|0,0,0 3_(number):12 113 39.924038 APPROACH0
NTCIR12-MathWiki-21 488741|0,0,0|0,0,0 Fraunhofer_diffraction_(mathematics):45 114 39.924038 APPROACH0
NTCIR12-MathWiki-21 59590|0,0,0|0,0,0 4_(number):11 115 39.924038 APPROACH0
NTCIR12-MathWiki-21 59446|0,0,0|0,0,0 11_(number):18 116 39.924038 APPROACH0
NTCIR12-MathWiki-21 29295|0,0,0|0,0,0 Imaginary_unit:57 117 39.924038 APPROACH0
NTCIR12-MathWiki-21 59493|0,0,0|0,0,0 12_(number):13 118 39.924038 APPROACH0
NTCIR12-MathWiki-21 166042|0,0,0|0,0,0 Classical_XY_model:7 119 39.924038 APPROACH0
NTCIR12-MathWiki-21 59552|0,0,0|0,0,0 3_(number):2 120 39.924038 APPROACH0
NTCIR12-MathWiki-21 427069|0,0,0|0,0,0 Optional_stopping_theorem:16 121 39.924038 APPROACH0
NTCIR12-MathWiki-21 59442|0,0,0|0,0,0 11_(number):14 122 39.924038 APPROACH0
NTCIR12-MathWiki-21 314880|0,0,0|0,0,0 5_(number):7 123 39.924038 APPROACH0
NTCIR12-MathWiki-21 559107|0,0,0|0,0,0 Lie_algebra_extension:127 124 39.924038 APPROACH0
NTCIR12-MathWiki-21 547221|0,0,0|0,0,0 Derivative_of_the_exponential_map:82 125 39.924038 APPROACH0
NTCIR12-MathWiki-21 267669|0,0,0|0,0,0 Representation_theory_of_the_Lorentz_group:278 126 39.924038 APPROACH0
NTCIR12-MathWiki-21 59448|0,0,0|0,0,0 11_(number):20 127 39.924038 APPROACH0
NTCIR12-MathWiki-21 31104|0,0,0|0,0,0 Inverse_function:202 128 39.924038 APPROACH0
NTCIR12-MathWiki-21 31049|0,0,0|0,0,0 Inverse_function:147 129 39.924038 APPROACH0
NTCIR12-MathWiki-21 172417|0,0,0|0,0,0 Euclidean_division:1 130 39.924038 APPROACH0
NTCIR12-MathWiki-21 559105|0,0,0|0,0,0 Lie_algebra_extension:125 131 39.924038 APPROACH0
NTCIR12-MathWiki-21 482625|0,0,0|0,0,0 Concentration_inequality:49 132 39.924038 APPROACH0
NTCIR12-MathWiki-21 228574|0,0,0|0,0,0 Restriction_(mathematics):37 133 39.924038 APPROACH0
NTCIR12-MathWiki-21 360894|0,0,0|0,0,0 Geometric_spanner:13 134 39.924038 APPROACH0
NTCIR12-MathWiki-21 118950|0,0,0|0,0,0 Casting_out_nines:20 135 39.924038 APPROACH0
NTCIR12-MathWiki-21 570877|0,0,0|0,0,0 Real_projective_line:2 136 39.924038 APPROACH0
NTCIR12-MathWiki-21 535173|0,0,0|0,0,0 Symmetric_cone:118 137 39.924038 APPROACH0
NTCIR12-MathWiki-21 232562|0,0,0|0,0,0 Skew_lines:28 138 39.924038 APPROACH0
NTCIR12-MathWiki-21 59561|0,0,0|0,0,0 3_(number):11 139 39.924038 APPROACH0
NTCIR12-MathWiki-21 461695|0,0,0|0,0,0 Mobile_Membranes:198 140 39.924038 APPROACH0
NTCIR12-MathWiki-21 289424|0,0,0|0,0,0 Frobenius_theorem_(real_division_algebras):10 141 39.924038 APPROACH0
NTCIR12-MathWiki-21 279785|0,0,0|0,0,0 Binomial_proportion_confidence_interval:38 142 39.924038 APPROACH0
NTCIR12-MathWiki-21 59607|0,0,0|0,0,0 6_(number):11 143 39.924038 APPROACH0
NTCIR12-MathWiki-21 59440|0,0,0|0,0,0 11_(number):12 144 39.924038 APPROACH0
NTCIR12-MathWiki-21 88699|0,0,0|0,0,0 Lists_of_integrals:105 145 39.924038 APPROACH0
NTCIR12-MathWiki-21 77506|0,0,0|0,0,0 Function_composition:64 146 39.924038 APPROACH0
NTCIR12-MathWiki-21 571353|0,0,0|0,0,0 Revised_simplex_method:9 147 39.924038 APPROACH0
NTCIR12-MathWiki-21 164991|0,0,0|0,0,0 Cauchy_product:20 148 39.924038 APPROACH0
NTCIR12-MathWiki-21 199707|0,0,0|0,0,0 Well-quasi-ordering:71 149 39.924038 APPROACH0
NTCIR12-MathWiki-21 59445|0,0,0|0,0,0 11_(number):17 150 39.924038 APPROACH0
NTCIR12-MathWiki-21 486|0,0,0|0,0,0 Absolute_value:48 151 39.924038 APPROACH0
NTCIR12-MathWiki-21 530374|0,0,0|0,0,0 Polynomial_kernel:4 152 39.924038 APPROACH0
NTCIR12-MathWiki-21 59589|0,0,0|0,0,0 4_(number):10 153 39.924038 APPROACH0
NTCIR12-MathWiki-21 11695|0,0,0|0,0,0 Complex_number:257 154 39.924038 APPROACH0
NTCIR12-MathWiki-21 35598|0,0,0|0,0,0 Lp_space:23 155 39.924038 APPROACH0
NTCIR12-MathWiki-21 59441|0,0,0|0,0,0 11_(number):13 156 39.924038 APPROACH0
NTCIR12-MathWiki-21 1176|0,0,0|0,0,0 Adiabatic_process:5 157 39.924038 APPROACH0
NTCIR12-MathWiki-21 499|0,0,0|0,0,0 Absolute_value:61 158 39.924038 APPROACH0
NTCIR12-MathWiki-21 533583|0,0,0|0,0,0 Sobolev_spaces_for_planar_domains:44 159 39.924038 APPROACH0
NTCIR12-MathWiki-21 188071|0,0,0|0,0,0 Plücker_embedding:5 160 39.924038 APPROACH0
NTCIR12-MathWiki-21 59587|0,0,0|0,0,0 4_(number):8 161 39.924038 APPROACH0
NTCIR12-MathWiki-21 59424|0,0,0|0,0,0 10_(number):10 162 39.924038 APPROACH0
NTCIR12-MathWiki-21 348958|0,0,0|0,0,0 Zero_object_(algebra):18 163 39.924038 APPROACH0
NTCIR12-MathWiki-21 37082|0,0,0|0,0,0 Maxwell's_equations:212 164 39.924038 APPROACH0
NTCIR12-MathWiki-21 394209|0,0,0|0,0,0 Argument_(complex_analysis):75 165 39.924038 APPROACH0
NTCIR12-MathWiki-21 533579|0,0,0|0,0,0 Sobolev_spaces_for_planar_domains:40 166 39.924038 APPROACH0
NTCIR12-MathWiki-21 59585|0,0,0|0,0,0 4_(number):6 167 39.924038 APPROACH0
NTCIR12-MathWiki-21 158470|0,0,0|0,0,0 Whitney_embedding_theorem:23 168 39.924038 APPROACH0
NTCIR12-MathWiki-21 314879|0,0,0|0,0,0 5_(number):6 169 39.924038 APPROACH0
NTCIR12-MathWiki-21 38548|0,0,0|0,0,0 Möbius_function:30 170 39.924038 APPROACH0
NTCIR12-MathWiki-21 511024|0,0,0|0,0,0 Transverse_Mercator:_Redfearn_series:103 171 39.924038 APPROACH0
NTCIR12-MathWiki-21 173073|0,0,0|0,0,0 Factorial_moment:7 172 39.924038 APPROACH0
NTCIR12-MathWiki-21 426714|0,0,0|0,0,0 Octal_game:0 173 39.924038 APPROACH0
NTCIR12-MathWiki-21 488371|0,0,0|0,0,0 Forces_on_sails:257 174 39.924038 APPROACH0
NTCIR12-MathWiki-21 88703|0,0,0|0,0,0 Lists_of_integrals:109 175 39.924038 APPROACH0
NTCIR12-MathWiki-21 511025|0,0,0|0,0,0 Transverse_Mercator:_Redfearn_series:104 176 39.924038 APPROACH0
NTCIR12-MathWiki-21 181962|0,0,0|0,0,0 Link_(knot_theory):16 177 39.924038 APPROACH0
NTCIR12-MathWiki-21 334372|0,0,0|0,0,0 Mix_network:8 178 39.924038 APPROACH0
NTCIR12-MathWiki-21 59443|0,0,0|0,0,0 11_(number):15 179 39.924038 APPROACH0
NTCIR12-MathWiki-21 59439|0,0,0|0,0,0 11_(number):11 180 39.924038 APPROACH0
NTCIR12-MathWiki-21 59420|0,0,0|0,0,0 10_(number):6 181 39.924038 APPROACH0
NTCIR12-MathWiki-21 59490|0,0,0|0,0,0 12_(number):10 182 39.924038 APPROACH0
NTCIR12-MathWiki-21 90496|0,0,0|0,0,0 Lorentz_group:12 183 39.924038 APPROACH0
NTCIR12-MathWiki-21 547223|0,0,0|0,0,0 Derivative_of_the_exponential_map:84 184 39.924038 APPROACH0
NTCIR12-MathWiki-21 497|0,0,0|0,0,0 Absolute_value:59 185 39.924038 APPROACH0
NTCIR12-MathWiki-21 37084|0,0,0|0,0,0 Maxwell's_equations:214 186 39.924038 APPROACH0
NTCIR12-MathWiki-21 560286|0,0,0|0,0,0 Linear_function_(calculus):72 187 39.924038 APPROACH0
NTCIR12-MathWiki-21 59486|0,0,0|0,0,0 12_(number):6 188 39.924038 APPROACH0
NTCIR12-MathWiki-21 559549|0,0,0|0,0,0 Lie_algebra_extension:570 189 39.924038 APPROACH0
NTCIR12-MathWiki-21 565812|0,0,0|0,0,0 Non-negative_least_squares:3 190 39.924038 APPROACH0
NTCIR12-MathWiki-21 479090|0,0,0|0,0,0 Bennett's_inequality:2 191 39.924038 APPROACH0
NTCIR12-MathWiki-21 47242|0,0,0|0,0,0 Quadratic_equation:154 192 39.924038 APPROACH0
NTCIR12-MathWiki-21 228572|0,0,0|0,0,0 Restriction_(mathematics):35 193 39.924038 APPROACH0
NTCIR12-MathWiki-21 219079|0,0,0|0,0,0 Linkage_principle:48 194 39.924038 APPROACH0
NTCIR12-MathWiki-21 130961|0,0,0|0,0,0 Grassmannian:142 195 39.924038 APPROACH0
NTCIR12-MathWiki-21 47309|0,0,0|0,0,0 Quadratic_formula:59 196 39.924038 APPROACH0
NTCIR12-MathWiki-21 205283|0,0,0|0,0,0 Cohen's_kappa:2 197 39.924038 APPROACH0
NTCIR12-MathWiki-21 44553|0,0,0|0,0,0 Polynomial:177 198 39.924038 APPROACH0
NTCIR12-MathWiki-21 59423|0,0,0|0,0,0 10_(number):9 199 39.924038 APPROACH0
NTCIR12-MathWiki-21 391158|0,0,0|0,0,0 Repeating_decimal:4 200 39.924038 APPROACH0
NTCIR12-MathWiki-21 277172|0,0,0|0,0,0 Additive_identity:1 201 39.924038 APPROACH0
NTCIR12-MathWiki-21 533663|0,0,0|0,0,0 Sobolev_spaces_for_planar_domains:125 202 39.924038 APPROACH0
NTCIR12-MathWiki-21 127097|0,0,0|0,0,0 Even_and_odd_functions:14 203 39.924038 APPROACH0
NTCIR12-MathWiki-21 91013|0,0,0|0,0,0 Markov's_inequality:9 204 39.924038 APPROACH0
NTCIR12-MathWiki-21 38041|0,0,0|0,0,0 Modular_arithmetic:44 205 39.924038 APPROACH0
NTCIR12-MathWiki-21 571346|0,0,0|0,0,0 Revised_simplex_method:2 206 39.924038 APPROACH0
NTCIR12-MathWiki-21 521195|0,0,0|0,0,0 Fractional_Poisson_process:67 207 39.924038 APPROACH0
NTCIR12-MathWiki-21 391159|0,0,0|0,0,0 Repeating_decimal:5 208 39.924038 APPROACH0
NTCIR12-MathWiki-21 289489|0,0,0|0,0,0 Frobenius_theorem_(real_division_algebras):75 209 39.924038 APPROACH0
NTCIR12-MathWiki-21 59586|0,0,0|0,0,0 4_(number):7 210 39.924038 APPROACH0
NTCIR12-MathWiki-21 112620|0,0,0|0,0,0 Vapnik–Chervonenkis_theory:111 211 39.924038 APPROACH0
NTCIR12-MathWiki-21 147247|0,0,0|0,0,0 Proof_that_22::7_exceeds_π:30 212 39.924038 APPROACH0
NTCIR12-MathWiki-21 104566|0,0,0|0,0,0 Rotation_group_SO(3):130 213 39.924038 APPROACH0
NTCIR12-MathWiki-21 521189|0,0,0|0,0,0 Fractional_Poisson_process:61 214 39.924038 APPROACH0
NTCIR12-MathWiki-21 59485|0,0,0|0,0,0 12_(number):5 215 39.924038 APPROACH0
NTCIR12-MathWiki-21 559297|0,0,0|0,0,0 Lie_algebra_extension:317 216 39.924038 APPROACH0
NTCIR12-MathWiki-21 22977|0,0,0|0,0,0 First-order_logic:147 217 39.924038 APPROACH0
NTCIR12-MathWiki-21 451584|0,0,0|0,0,0 FM-index:82 218 39.924038 APPROACH0
NTCIR12-MathWiki-21 567625|0,0,0|0,0,0 Platt_scaling:12 219 39.924038 APPROACH0
NTCIR12-MathWiki-21 501|0,0,0|0,0,0 Absolute_value:63 220 39.924038 APPROACH0
NTCIR12-MathWiki-21 14904|0,0,0|0,0,0 Derivative:105 221 39.924038 APPROACH0
NTCIR12-MathWiki-21 334379|0,0,0|0,0,0 Mix_network:15 222 39.924038 APPROACH0
NTCIR12-MathWiki-21 13215|0,0,0|0,0,0 Convergence_of_random_variables:112 223 39.924038 APPROACH0
NTCIR12-MathWiki-21 184638|0,0,0|0,0,0 Min-max_theorem:14 224 39.924038 APPROACH0
NTCIR12-MathWiki-21 570890|0,0,0|0,0,0 Real_projective_line:15 225 39.924038 APPROACH0
NTCIR12-MathWiki-21 334380|0,0,0|0,0,0 Mix_network:16 226 39.924038 APPROACH0
NTCIR12-MathWiki-21 570913|0,0,0|0,0,0 Real_projective_line:38 227 39.924038 APPROACH0
NTCIR12-MathWiki-21 37304|0,0,0|0,0,0 Measure_(mathematics):13 228 39.924038 APPROACH0
NTCIR12-MathWiki-21 334377|0,0,0|0,0,0 Mix_network:13 229 39.924038 APPROACH0
NTCIR12-MathWiki-21 59447|0,0,0|0,0,0 11_(number):19 230 39.924038 APPROACH0
NTCIR12-MathWiki-21 265656|0,0,0|0,0,0 Proportional_control:1 231 39.924038 APPROACH0
NTCIR12-MathWiki-21 565813|0,0,0|0,0,0 Non-negative_least_squares:4 232 39.924038 APPROACH0
NTCIR12-MathWiki-21 419487|0,0,0|0,0,0 Interpolation_space:83 233 39.924038 APPROACH0
NTCIR12-MathWiki-21 42860|0,0,0|0,0,0 Peano_axioms:2 234 39.924038 APPROACH0
NTCIR12-MathWiki-21 175083|0,0,0|0,0,0 Gelfond–Schneider_constant:0 235 39.694687 APPROACH0
NTCIR12-MathWiki-21 505882|0,0,0|0,0,0 Rodion_Kuzmin:4 236 39.694687 APPROACH0
NTCIR12-MathWiki-21 11168|0,0,0|0,0,0 Communication_complexity:94 237 39.567585 APPROACH0
NTCIR12-MathWiki-21 81913|0,0,0|0,0,0 Hodge_dual:23 238 39.547642 APPROACH0
NTCIR12-MathWiki-21 298905|0,0,0|0,0,0 Multiple_(mathematics):3 239 39.547642 APPROACH0
NTCIR12-MathWiki-21 373329|0,0,0|0,0,0 Prime_zeta_function:28 240 39.547642 APPROACH0
NTCIR12-MathWiki-21 189044|0,0,0|0,0,0 Projectile_motion:3 241 39.547642 APPROACH0
NTCIR12-MathWiki-21 298847|0,0,0|0,0,0 Multilevel_model:12 242 39.547642 APPROACH0
NTCIR12-MathWiki-21 299248|0,0,0|0,0,0 Near-field_(mathematics):23 243 39.547642 APPROACH0
NTCIR12-MathWiki-21 59603|0,0,0|0,0,0 6_(number):7 244 39.547642 APPROACH0
NTCIR12-MathWiki-21 186934|0,0,0|0,0,0 Orders_of_magnitude_(data):5 245 39.547642 APPROACH0
NTCIR12-MathWiki-21 373326|0,0,0|0,0,0 Prime_zeta_function:25 246 39.547642 APPROACH0
NTCIR12-MathWiki-21 298838|0,0,0|0,0,0 Multilevel_model:3 247 39.547642 APPROACH0
NTCIR12-MathWiki-21 387721|0,0,0|0,0,0 Golomb–Dickman_constant:0 248 39.547642 APPROACH0
NTCIR12-MathWiki-21 38718|0,0,0|0,0,0 Multiplication:20 249 39.547642 APPROACH0
NTCIR12-MathWiki-21 864|0,0,0|0,0,0 Actinide:27 250 39.547642 APPROACH0
NTCIR12-MathWiki-21 537172|0,0,0|0,0,0 Two-body_Dirac_equations:188 251 39.547642 APPROACH0
NTCIR12-MathWiki-21 314787|0,0,0|0,0,0 Zubov's_method:11 252 39.547642 APPROACH0
